#{"t_start": 1776865388.9570847, "env_id": "None"}
r,l,t
527.09232,50,5588.178553
693.050064,64,5591.042045
1019.397539,72,5594.142949
994.86065,71,5597.284152
980.136369,70,5600.35135
998.654576,72,5605.255086
202.594538,32,5606.644836
974.597998,69,5609.73089
993.793858,66,5612.76824
1004.788163,68,5615.793361
636.766642,64,5618.578765
952.675898,68,5621.629521
1018.334546,73,5624.861831
955.799087,66,5627.785879
507.58861,51,5630.072761
973.85275,64,5632.940128
1000.7989,75,5636.265979
1001.598294,76,5639.570562
486.139104,50,5641.755586
986.189938,70,5644.932635
634.310769,57,5647.476969
990.33971,69,5650.516103
657.362798,62,5653.213711
993.299878,71,5656.303908
972.260162,69,5659.340726
626.532453,57,5661.873936
1011.559345,71,5665.025145
1002.018669,73,5668.210434
633.534343,57,5670.683968
990.968603,69,5673.833062
567.231291,69,5676.909064
978.931567,72,5680.111042
981.57698,72,5683.250104
-349.219816,74,5686.571626
483.412968,67,5689.530252
612.689556,57,5692.080395
422.481479,45,5694.139249
968.999721,72,5697.365772
747.658838,69,5700.415689
996.944362,71,5703.658433
813.759224,66,5706.601242
1011.034441,72,5709.72853
992.848834,69,5712.828097
988.578386,68,5715.870228
971.134655,74,5719.173447
1010.929598,69,5722.218123
962.354926,73,5725.387632
992.682718,70,5728.555767
957.221014,67,5731.476724
563.32705,55,5733.944842
734.089367,67,5737.007265
992.007846,68,5740.09921
1028.346235,72,5743.310069
516.300212,55,5745.771282
519.249754,57,5748.265794
961.592104,74,5751.52833
498.189683,47,5753.632231
994.621069,71,5756.845206
975.694111,70,5759.923147
987.43767,64,5762.794132
1002.10707,70,5765.889702
1001.279376,69,5768.881125
505.102707,71,5771.995789
1015.638421,70,5775.069578
1012.856179,71,5778.13597
1007.82016,76,5781.56143
1014.426436,70,5784.737934
963.789976,69,5787.785112
676.21917,60,5790.488672
493.975077,51,5792.822518
470.118502,51,5795.1151
970.858605,72,5798.381037
1007.494965,75,5801.70395
671.542349,62,5804.409324
661.538763,59,5807.015094
954.114652,68,5810.079506
692.019582,64,5812.953835
985.475509,69,5815.940699
977.293727,70,5818.993484
985.509244,71,5822.177693
992.131535,70,5826.955356
976.305771,69,5830.058337
466.442098,52,5832.363511
985.900391,66,5835.264333
986.346462,67,5838.232186
649.318934,60,5840.824642
978.228156,70,5843.922093
993.03226,69,5847.00918
965.993309,70,5850.111954
993.565863,68,5853.228506
968.548487,68,5856.201953
959.733162,66,5859.060566
986.108626,67,5862.11504
996.569313,71,5865.325159
552.167812,53,5867.601986
257.725311,35,5869.116446
953.027091,68,5872.150096
958.990489,67,5875.169773
814.616576,70,5878.225801
406.998221,47,5880.306109
539.27595,50,5882.47944
534.244155,54,5884.949542
999.520855,69,5887.998853
494.513792,72,5891.239141
665.823756,62,5894.009524
971.281395,77,5897.370477
984.844299,69,5900.450103
537.306938,53,5902.869378
979.204902,73,5906.127152
1013.306053,73,5909.412322
991.035349,66,5912.406191
681.24791,65,5915.339608
977.80526,72,5918.777971
405.231521,46,5920.860523
952.746537,71,5924.087009
990.03807,67,5927.01613
975.121764,69,5930.136135
981.457689,67,5933.235278
959.258555,65,5936.178033
788.436653,72,5939.385368
981.477174,67,5942.37691
984.126465,69,5945.515594
1001.462954,66,5948.460275
980.239158,69,5951.52863
986.842496,71,5954.68177
480.128314,45,5956.707825
566.238949,54,5959.095328
1023.790316,73,5962.440449
1028.800464,76,5965.933169
768.349497,66,5968.887996
955.39057,65,5971.782025
966.945475,65,5974.850232
666.752409,61,5977.539779
803.975374,76,5980.935612
977.049646,68,5984.064003
961.012284,72,5987.176265
1013.802983,73,5990.489309
993.232477,68,5993.44728
768.121596,68,5996.4371
990.831836,68,5999.503257
967.655593,72,6002.744591
996.060123,77,6006.147236
970.543831,72,6009.33368
977.887486,68,6012.50417
971.502754,72,6015.700931
1004.840137,69,6018.715811
988.484353,72,6021.955801
978.338008,67,6024.947519
988.14617,66,6027.957664
998.590128,76,6031.321074
642.152656,60,6034.026853
960.144557,67,6036.999094
751.871212,69,6040.062113
991.104869,67,6042.998367
995.687151,68,6046.048891
1002.490162,70,6049.215509
526.365523,52,6053.278327
980.667785,65,6056.219996
1006.880088,70,6059.298135
983.984129,69,6062.378082
984.446051,65,6065.261047
993.092558,69,6068.296549
1031.009103,76,6071.671428
1012.951389,78,6075.151439
988.868138,73,6078.373184
1015.268549,70,6081.469506
988.15368,76,6084.861025
515.736519,50,6087.098156
985.481045,68,6090.183932
976.810062,66,6093.093662
509.213676,51,6095.391476
1002.416152,75,6098.747661
975.160916,67,6101.719143
1010.263471,74,6104.993024
978.020408,65,6107.916269
966.756283,69,6111.106283
993.666378,68,6114.260731
997.898379,71,6117.437875
273.790436,36,6118.996233
975.71286,65,6121.794774
980.420306,66,6124.693723
971.469264,71,6127.790098
1007.917849,77,6131.170139
984.098353,71,6134.354394
684.245645,61,6137.0224
189.656166,32,6138.414996
1003.704565,69,6141.494842
1006.990963,79,6145.002709
1022.779747,75,6148.309098
1001.46575,69,6151.342693
733.754628,74,6154.605636
1016.971828,74,6157.916402
976.077944,64,6160.737236
983.182243,65,6163.609046
1030.351186,78,6166.985625
1014.806802,76,6170.339167
1029.450342,77,6173.756219
1014.771291,73,6176.921644
977.172372,64,6179.759067
516.969348,52,6182.057267
986.732809,75,6185.304762
666.805099,60,6187.93207
1004.464801,71,6191.048197
651.634154,59,6193.691032
656.90959,63,6196.476473
988.700886,74,6199.804931
709.20295,64,6202.675179
1016.478199,75,6206.039907
744.892973,71,6209.129104
564.315269,59,6211.678723
1003.441637,70,6214.749861
1008.775735,71,6217.897383
1005.238505,68,6220.945645
582.409573,56,6223.435432
971.827948,69,6226.460962
605.533127,61,6229.176037
664.992656,68,6232.237879
1014.773546,71,6235.411455
937.40524,68,6238.419066
994.16642,68,6241.405008
1017.552768,70,6244.509148
1014.827206,79,6247.987125
989.299514,78,6251.415189
263.799389,34,6252.916857
997.043849,77,6256.380433
268.908719,36,6257.967234
1005.384763,73,6261.160214
999.664381,73,6264.367667
954.430736,70,6267.482421
982.212216,72,6270.636953
997.445614,69,6273.687428
502.051263,51,6277.626923
627.811503,64,6280.427577
989.742847,68,6283.452752
657.064939,66,6286.377637
629.764834,59,6288.950875
1032.077724,75,6292.173423
977.812949,69,6295.291958
377.471877,40,6297.083217
411.026561,47,6299.164981
1002.774363,68,6302.158342
1010.120998,71,6305.291646
1021.722158,74,6308.619234
734.860425,68,6311.684802
499.836242,51,6313.966437
265.58651,36,6315.522266
713.436627,70,6318.541758
1007.351784,66,6321.431371
717.598257,69,6324.4594
277.789363,36,6326.050075
997.06682,70,6329.151382
972.169764,74,6332.443626
998.514952,72,6335.558133
512.385155,60,6338.249254
663.062955,67,6341.17573
374.596907,44,6343.158299
1010.234476,79,6346.694398
1006.160966,70,6349.727796
1009.6407,69,6352.7535
1025.969897,75,6356.064393
602.699194,59,6358.695455
643.092096,62,6361.437225
1027.7885,72,6364.6578
388.216361,42,6366.510565
1007.373283,73,6369.690157
587.453515,61,6372.338989
532.658279,54,6374.710582
607.657536,61,6377.44652
990.145777,75,6380.670377
974.737959,70,6383.7509
1034.985397,73,6387.00071
1003.671446,69,6390.033993
501.550694,50,6392.276448
688.249963,67,6395.190498
643.045558,61,6397.841793
993.501807,71,6400.964697
1018.958596,75,6404.300439
1009.159415,68,6407.301194
1002.976592,72,6410.540246
1014.56026,70,6413.616534
949.46032,70,6416.826924
959.168992,69,6419.8731
686.772418,65,6422.750362
294.079856,38,6424.431672
1005.309305,70,6427.493309
1020.243236,73,6430.731529
1001.343636,70,6433.795428
246.124349,38,6435.490856
1022.975675,74,6438.765396
1001.997513,71,6441.967471
1019.603316,72,6445.201514
994.627281,69,6448.412525
667.837413,62,6451.112768
513.264792,57,6453.5623
992.970139,73,6456.808434
1007.509732,72,6460.01251
1008.536417,74,6463.407049
680.313598,60,6466.074001
647.219618,60,6468.758091
1006.211513,72,6471.896519
1007.348184,70,6474.968082
1011.641383,67,6477.921632
969.319698,66,6480.92798
1008.416331,69,6483.982883
1001.76611,73,6487.228214
974.342135,69,6490.270753
600.937551,59,6492.827156
1001.221893,67,6495.797856
1021.820817,73,6500.646271
1022.734534,75,6503.964245
1013.802458,70,6507.071922
1017.470541,78,6510.563603
982.857812,70,6513.643944
1014.322944,73,6516.974443
1006.152558,70,6520.034987
595.712472,56,6522.525714
997.701002,68,6525.494406
1025.175256,75,6528.879045
986.958968,71,6531.990378
1007.813683,76,6535.338606
1032.601979,72,6538.588855
649.330419,65,6541.449989
533.580185,54,6543.799854
980.913332,68,6546.856543
1015.243255,69,6549.826446
1000.038301,70,6552.98009
1001.104177,69,6555.932222
645.503661,64,6558.734149
1016.413549,69,6561.726664
632.781718,58,6564.310768
963.333357,64,6567.084115
791.732561,70,6570.160833
992.654497,70,6573.297486
996.194888,69,6576.312573
1015.44483,73,6579.527016
533.270467,50,6581.737422
500.835073,51,6584.111458
1019.561272,73,6587.357699
1019.559515,75,6590.677838
1026.281115,74,6594.047234
619.716799,57,6596.600632
529.692405,54,6598.957225
721.849597,64,6601.75666
1008.573674,72,6604.954867
1020.3967,73,6608.177965
1026.480163,70,6611.38247
1021.028299,73,6614.591048
1015.332036,68,6617.752476
685.491432,65,6620.572285
968.814509,73,6623.745232
674.824062,66,6626.683148
1023.216503,70,6629.793066
1027.420477,72,6632.911259
1002.473164,68,6635.871455
664.138253,63,6638.696271
1018.653242,70,6641.845101
1013.872119,75,6645.163222
986.766248,69,6648.151932
998.298164,67,6651.076052
588.735541,88,6654.967022
1008.078415,69,6658.112018
741.154586,72,6661.350959
974.953658,67,6664.503416
1022.759953,71,6667.633
1002.629017,68,6670.57314
1022.291333,70,6673.617568
190.459033,33,6675.004881
1035.291499,74,6678.302925
960.436657,72,6681.475768
999.198038,70,6684.582085
1008.95447,69,6687.642096
1055.956302,76,6691.04053
1008.454802,72,6694.162964
995.032649,67,6697.131871
990.205202,71,6700.265624
1026.522237,71,6703.397984
1030.95559,72,6706.611959
1035.715786,74,6709.826806
989.761144,69,6712.908958
993.034635,65,6715.833763
657.481928,58,6718.345993
724.903787,70,6723.239071
988.342088,68,6726.256798
704.934683,66,6729.17105
1009.881741,71,6732.260879
1006.894363,70,6735.31887
682.449537,76,6738.674942
1014.582075,73,6741.863155
1011.215952,73,6745.068347
1007.623525,74,6748.326149
1026.69462,73,6751.572346
1022.03949,80,6755.072932
1008.693223,70,6758.188615
714.803556,65,6761.118133
712.832612,67,6764.128244
1008.190237,70,6767.187133
993.531106,76,6770.487496
706.143115,64,6773.377928
1016.504784,70,6776.541796
1019.354414,73,6779.797671
1008.851345,73,6782.955637
-84.838553,60,6785.593316
989.516203,67,6788.51495
1020.381301,78,6792.01919
540.078666,54,6794.381822
983.79554,66,6797.217129
710.158169,67,6800.188679
518.468231,83,6803.984868
1013.196595,69,6806.963485
977.558458,69,6809.9317
735.018231,67,6812.881715
1011.484397,70,6815.952035
984.275054,69,6818.948382
1050.118172,79,6822.354139
656.97309,60,6825.004784
699.523552,70,6828.070473
759.784424,69,6831.160884
986.936853,65,6833.971828
991.516364,66,6836.84796
1013.80956,69,6839.867851
506.233434,58,6842.408148
1029.74798,71,6845.520091
976.567618,78,6848.931509
1008.337354,83,6852.631103
1046.6141,85,6856.392176
959.141432,275,6868.368844
693.717099,65,6871.171905
1017.511629,71,6874.28205
1016.809621,69,6877.368274
1020.865847,70,6880.446334
1002.519778,76,6883.8455
972.369448,70,6886.961525
990.051802,71,6890.099954
1006.495548,75,6893.393177
539.098379,50,6895.594737
296.239562,38,6897.302711
1031.637979,71,6900.358093
1008.345059,69,6903.426471
707.268834,66,6906.357289
543.81824,54,6908.732831
700.276894,68,6911.693797
963.607335,72,6914.888829
1020.005706,72,6918.090847
1006.543795,73,6921.338856
998.958968,67,6924.247116
1000.002965,70,6927.32186
994.876649,71,6930.500452
1009.974312,72,6933.699062
1002.135052,67,6936.595163
1000.791614,68,6939.551064
1007.506588,70,6944.283415
1006.289477,70,6947.352101
1019.459276,68,6950.349375
1019.825816,71,6953.488157
1015.061825,68,6956.495143
347.775558,45,6958.489495
1032.132504,77,6961.840052
1017.380618,78,6965.335855
737.746524,70,6968.416693
1010.672714,70,6971.499977
1020.66315,75,6974.752925
1019.662557,77,6978.234723
696.023644,66,6981.111509
680.179384,66,6984.028903
1019.69032,72,6987.175986
1021.714322,74,6990.397335
1027.657838,72,6993.588058
996.05518,71,6996.711709
1033.141584,81,7000.29806
705.670181,64,7003.117496
1046.527976,80,7006.703608
1016.973629,73,7009.958425
280.164739,35,7011.519076
1013.02684,68,7014.561665
647.898952,65,7017.355386
1027.865877,71,7020.475367
995.274667,69,7023.517674
1001.523807,69,7026.556646
1021.906689,72,7029.69517
639.331286,67,7032.58656
1018.685949,71,7035.635801
781.422962,70,7038.662948
760.996313,68,7041.616717
366.710879,43,7043.550657
1002.247105,70,7046.600029
1009.15484,70,7049.645352
765.050804,71,7052.700632
722.372839,64,7055.49437
1022.247223,82,7059.069762
1000.595576,74,7062.256508
997.744324,77,7065.602264
1018.459792,72,7068.738158
1015.381097,73,7071.894507
1016.818354,76,7075.215226
1001.714975,68,7078.270266
1033.959276,70,7081.386851
1000.869275,70,7084.4266
510.109906,48,7086.528921
1023.203865,69,7089.544303
1027.288794,73,7092.768666
711.663054,72,7095.922529
968.08934,69,7098.915828
361.201146,41,7100.666969
715.159315,71,7103.791774
1006.665415,70,7106.907577
1010.995306,72,7110.008293
735.930951,66,7112.823388
980.800382,68,7115.757258
1028.056605,68,7118.682169
508.20065,52,7120.951442
1011.798787,74,7124.173663
1026.163949,73,7127.378119
1036.250812,74,7130.569845
1013.354,73,7133.745578
985.223843,70,7136.776916
996.887672,77,7140.170159
684.000283,72,7143.332891
745.135549,65,7146.118982
306.612913,43,7148.002737
546.259253,57,7150.542929
718.572074,65,7153.323399
1001.466782,70,7156.613703
348.812963,42,7158.408665
1002.199226,72,7161.598618
1031.189699,74,7166.143111
1029.024151,69,7169.144622
1011.403844,67,7172.113165
339.496938,36,7173.713696
346.276547,42,7175.554704
1007.18389,69,7178.579695
994.088449,67,7181.565869
1006.447684,69,7184.593836
781.091679,67,7187.526492
1024.574524,71,7190.550829
95.723106,20,7191.438106
1017.180089,69,7194.506623
991.721541,70,7197.533052
741.174632,67,7200.470529
975.465928,69,7203.519922
700.99369,63,7206.261241
1015.686723,71,7209.362836
637.46906,60,7211.993795
704.340308,69,7214.950711
977.333427,70,7218.131738
768.810731,67,7221.089458
1029.428928,72,7224.213814
1034.703944,71,7227.261828
948.553181,66,7230.213102
457.62041,48,7232.339837
1008.437079,68,7235.267371
1006.058456,68,7238.242326
988.989124,74,7241.608972
976.155211,71,7244.683003
1006.153352,70,7247.784328
993.115743,74,7251.029149
930.019565,71,7254.219985
980.736439,75,7257.466409
1000.157618,67,7260.390601
990.617217,66,7263.293056
1001.337963,71,7266.431064
1002.670095,69,7269.488962
999.519592,70,7272.647101
1004.713033,68,7275.592885
1030.953249,81,7279.261732
1009.409273,71,7282.390839
1021.394715,69,7285.383436
995.448374,66,7288.256813
1017.319568,70,7291.34351
1012.380607,73,7294.565981
1002.932924,70,7297.646158
1006.796792,68,7300.636422
1006.020615,68,7303.631147
1029.689285,72,7306.833244
971.224381,73,7310.054015
997.66406,70,7313.139338
1019.945981,78,7316.593095
1033.876202,79,7320.00986
483.276433,47,7322.060589
329.143314,41,7323.939317
1005.136844,75,7327.263894
1022.864832,72,7330.400774
1013.306774,70,7333.51801
1020.657236,74,7336.748708
1011.210763,73,7339.935433
1003.602023,73,7343.169937
1047.802114,75,7346.514229
999.696073,71,7349.661808
1012.947025,74,7352.835528
1007.463143,72,7356.002747
675.582463,60,7358.655377
1002.196198,68,7361.606921
211.02218,30,7362.909014
1012.703135,71,7366.000363
1014.14394,71,7369.100597
1008.328953,72,7372.201159
1012.667564,70,7375.222797
1014.788116,70,7378.315243
1012.110963,68,7381.299004
298.562419,38,7382.933587
1019.205722,75,7387.949438
1006.876916,70,7391.019831
1009.89711,66,7393.942537
974.102303,66,7396.837234
1013.418267,69,7400.001405
1001.878313,71,7403.200446
499.289205,47,7405.249234
251.975736,34,7406.73169
992.898292,66,7409.609447
983.566588,71,7412.686394
1029.073404,73,7415.894614
1008.148171,69,7418.922655
1014.352326,70,7422.020671
1000.945763,68,7425.044695
1001.946393,70,7428.22952
999.597285,70,7431.327518
1002.709768,70,7434.408437
982.507081,66,7437.231998
994.184147,71,7440.317301
989.291878,67,7443.222436
1003.757048,66,7446.173295
1011.194711,67,7449.149536
1005.903106,66,7452.024654
1009.506551,67,7454.957693
1013.963979,70,7458.076191
1010.256113,68,7461.107252
633.821246,59,7463.697878
1005.828646,67,7466.686872
1023.332553,70,7469.763811
1031.140918,72,7473.005845
635.814986,64,7475.83406
1023.963137,74,7479.114877
989.885565,68,7482.089805
1002.179349,66,7485.028581
687.599188,65,7488.011864
970.196811,68,7490.978672
993.794782,69,7494.011622
973.773328,70,7497.059609
1031.207831,70,7500.120371
1016.915869,67,7503.060462
1005.712349,67,7506.098929
729.889854,63,7508.987506
994.686602,69,7511.951686
984.943423,71,7515.060041
1017.157641,69,7518.11816
1015.712069,70,7521.164491
1009.126581,65,7523.941901
1009.447433,67,7526.965725
1023.624999,71,7530.125921
998.690608,66,7533.029308
1020.614695,73,7536.256787
1011.761931,67,7539.259902
993.437672,67,7542.19373
986.869666,71,7545.277508
1000.630704,69,7548.373195
1001.855948,66,7551.313938
1030.164956,74,7554.641155
1004.862465,66,7557.568489
994.204948,66,7560.464144
817.345758,71,7563.551625
989.003876,68,7566.545738
1000.776438,65,7569.326089
1010.045837,68,7572.314623
422.946827,43,7574.217779
986.160629,65,7577.163788
1011.552181,71,7580.224464
994.881889,66,7583.195967
613.907648,59,7585.776889
985.845938,68,7588.802137
1012.222851,66,7591.680572
1015.434416,72,7594.931232
1012.179651,76,7598.222277
1000.303775,71,7601.311778
1013.197429,71,7604.462565
676.26943,68,7609.062708
993.467917,72,7612.207448
998.758268,68,7615.233185
1018.323039,71,7618.382627
1009.266195,70,7621.43513
1022.872527,69,7624.519819
989.020892,68,7627.536105
998.620663,68,7630.538178
1002.551043,73,7633.783938
1009.243225,69,7636.793523
1021.434261,69,7639.884993
1006.737886,68,7642.854747
991.309376,66,7645.760922
984.225166,67,7648.690784
1001.705705,66,7651.629559
1003.366568,67,7654.57798
1013.377139,70,7657.62258
995.845571,67,7660.527794
1027.465332,73,7663.735293
1005.582261,72,7666.912386
495.359536,49,7669.100446
995.387405,65,7671.903718
1015.446117,71,7675.09103
1009.078598,68,7678.05119
1017.604378,69,7680.998398
997.032091,66,7683.920381
973.729829,69,7686.956951
1015.023469,69,7689.926093
1005.532278,65,7692.772077
1008.874139,66,7695.691625
996.258765,66,7698.687527
1021.364644,70,7701.83742
1002.982021,69,7704.905726
1025.919587,69,7707.871211
1003.377117,66,7710.697706
1018.331511,68,7713.64672
1015.799888,67,7716.587958
1021.929796,71,7719.693895
977.290596,68,7722.789875
1003.202503,69,7725.845866
1016.296703,70,7728.871288
229.208436,30,7730.171544
690.902144,67,7733.213691
1012.430269,67,7736.205018
1014.776379,71,7739.270808
1017.235943,67,7742.22502
1002.828054,68,7745.224593
1007.757338,68,7748.185062
1000.379928,69,7751.212155
1000.128163,67,7754.076019
642.731618,63,7756.882935
1007.450032,70,7759.939191
1029.07225,73,7763.128464
1030.292417,69,7766.102215
1018.67253,67,7769.03265
1022.300716,73,7772.247937
1013.466998,71,7775.376163
1006.25672,66,7778.271523
1019.953647,68,7781.267058
1021.792081,74,7784.438983
1027.397144,69,7787.522636
1019.271618,69,7790.574544
961.609577,71,7793.713577
1013.529256,72,7796.819423
1019.927514,73,7800.019346
1023.49201,72,7803.149448
1011.068742,75,7806.479353
1024.086353,69,7809.499702
1002.718174,69,7812.547747
1027.478891,72,7816.021662
1002.145706,67,7819.050846
1008.85814,72,7822.212387
999.027701,68,7825.14969
980.928776,64,7829.465932
1014.24771,68,7832.501229
988.922035,75,7835.806528
1023.265593,70,7838.830979
990.947811,69,7841.872042
462.572925,46,7843.907121
1000.057733,71,7847.041854
1003.336343,65,7849.904413
1009.808885,67,7852.94157
1025.994426,69,7855.92095
1020.246978,68,7858.920861
1038.493278,73,7862.095149
993.04939,69,7865.131872
1012.043639,65,7867.971956
1008.080807,67,7871.041542
1019.642864,72,7874.21321
1018.208725,67,7877.147393
1014.216252,72,7880.306272
1023.909767,74,7883.544693
1015.015362,71,7886.634286
1009.956172,69,7889.62425
1012.265343,70,7892.86526
1011.040369,68,7895.896366
1003.315258,68,7898.911228
984.126787,64,7901.684146
994.913771,69,7904.703703
1009.77486,70,7907.786542
1013.077043,69,7910.753949
348.672339,37,7912.354622
986.935978,69,7915.381371
1013.053376,70,7918.405133
1020.927678,67,7921.266609
1015.42225,67,7924.243301
1020.851649,70,7927.381152
639.312029,63,7930.175789
1026.228742,69,7933.188936
1030.315121,75,7936.503708
1009.540938,69,7939.497816
1004.922374,66,7942.355079
799.223126,70,7945.438884
1020.05633,69,7948.500604
1019.509628,69,7951.511228
1000.763721,67,7954.402918
1020.356313,71,7957.511957
449.241848,45,7959.518537
1024.629275,70,7962.608754
1025.894871,69,7965.591053
980.469837,73,7968.759025
1031.096343,74,7971.995454
1018.453044,71,7975.076665
1007.113738,68,7978.115431
702.689795,67,7981.003915
1017.480698,67,7983.90722
1010.866867,67,7986.832633
1032.99816,72,7990.033749
635.397476,59,7992.645504
1011.016224,70,7995.834454
1003.928123,69,7998.900584
1033.520659,72,8002.055262
1026.135752,71,8005.193081
1041.589966,72,8008.278618
1027.003759,71,8011.493318
1032.569536,72,8014.620525
672.97603,63,8017.375777
1022.799734,70,8020.443697
1014.435185,70,8023.482963
1043.757988,76,8026.833984
1022.356921,69,8029.801902
1001.062101,75,8033.038876
1029.444339,72,8036.233743
1033.857465,71,8039.337246
1029.783641,70,8042.390457
1027.038001,69,8045.429884
1030.903068,72,8048.716078
1027.204647,70,8053.452239
1021.710611,72,8056.648921
690.624321,63,8059.449395
999.973078,74,8062.702839
1018.429812,68,8065.673561
1027.679739,74,8068.909167
1024.640014,69,8071.931068
1002.677638,71,8075.066239
633.187687,62,8077.818836
1018.158164,70,8080.864172
1032.196269,69,8084.023552
1028.747672,74,8087.320413
1020.294814,73,8090.513529
1017.083489,73,8093.657582
1024.986092,67,8096.726316
1017.822046,71,8099.892978
1029.590698,72,8103.009235
607.09744,62,8105.843373
1030.787486,70,8108.95892
1024.922429,70,8112.038085
1038.119314,75,8115.410161
1026.424708,69,8118.456553
1027.889001,72,8121.59736
1029.251699,70,8124.663588
1020.262654,68,8127.639332
1015.825073,68,8130.608038
1018.635018,71,8133.719557
1018.816443,68,8136.735435
1046.533924,75,8140.043137
1035.959747,72,8143.192959
1012.510467,72,8146.384244
1019.824312,69,8149.41734
994.3862,66,8152.335256
998.821785,73,8155.566536
1026.460051,70,8158.586217
1031.687478,70,8161.724203
1030.430876,71,8164.841813
1020.036152,67,8167.728199
1018.130233,70,8170.835662
1022.419758,69,8173.899883
1012.303989,69,8176.893603
611.079591,61,8179.546086
1024.729617,68,8182.499796
1014.571219,67,8185.427468
1022.823733,68,8188.456249
1026.877351,69,8191.681222
1031.801256,72,8194.867581
1035.580988,69,8197.930367
1018.248442,72,8201.046271
1008.707961,69,8204.171507
1010.349171,67,8207.151908
1028.996442,72,8210.333688
1033.15027,71,8213.422515
1002.652374,70,8216.573597
1029.927392,70,8219.602887
1022.543837,70,8222.754623
1015.555261,67,8225.718609
1018.121061,71,8228.771876
1021.953718,68,8231.767643
1033.597123,70,8234.942258
1025.596709,76,8238.27788
680.398663,62,8240.992404
1036.963373,71,8244.118887
1020.765059,68,8247.082289
999.488369,70,8250.189027
781.278582,71,8253.243276
1009.957498,67,8256.144799
1033.149772,70,8259.27108
1026.715428,70,8262.308945
1020.194081,68,8265.263587
1016.886629,71,8268.401899
1004.607496,65,8272.855518
1020.6179,66,8275.799476
1035.557785,71,8278.889389
1025.046314,69,8281.859594
1006.067389,74,8285.082566
1012.583068,67,8287.984712
1040.81718,70,8291.09963
1005.837452,69,8294.099193
1008.146007,67,8297.053366
1018.589011,69,8300.09999
1036.265159,77,8303.496472
1013.621845,70,8306.659442
1022.983721,71,8309.839481
1013.269895,68,8312.821111
1022.145183,72,8315.997418
1033.159282,72,8319.15863
1027.097369,72,8322.380615
1020.671647,67,8325.327844
1021.485693,68,8328.298505
1023.610812,72,8331.438043
1055.379858,74,8334.693385
1020.06921,75,8337.929548
1016.650434,68,8340.827635
1015.407177,70,8343.821011
1001.104051,68,8346.80944
1029.235441,70,8349.902283
1030.787872,72,8353.081147
1017.428515,66,8355.941076
1038.965251,70,8358.994486
721.244255,61,8361.631002
1013.978634,68,8364.541754
1010.847856,70,8367.64835
1032.074577,71,8370.791835
598.921245,66,8373.599992
1029.601269,68,8376.578707
970.039479,67,8379.580878
1004.802411,69,8382.629712
1018.885303,69,8385.657843
1033.412588,74,8388.89518
1018.54421,70,8391.956304
1011.390586,67,8394.901251
1009.75021,68,8397.806501
1001.85107,71,8400.944421
1034.210081,70,8403.955587
1011.770925,69,8407.033177
1015.840873,68,8410.016201
786.784083,68,8412.951212
1014.488724,68,8415.924152
980.831215,73,8419.200615
1024.888329,70,8422.26052
1013.301097,69,8425.332186
203.348466,28,8426.56137
1033.445307,74,8429.851397
676.916064,63,8432.633761
1013.782911,65,8435.398858
754.566163,68,8438.36015
1020.412631,69,8441.394022
1015.020704,71,8444.477678
1019.237578,69,8447.500175
1002.538137,70,8450.601375
1016.318649,68,8453.715618
1013.675174,67,8456.618709
1026.799178,69,8459.725911
1014.103211,72,8462.861509
988.801507,74,8466.153352
1024.968976,69,8469.273696
1047.542144,74,8472.522476
570.598925,55,8474.885427
1013.163368,68,8477.850251
1021.099255,70,8480.849518
1027.1175,68,8483.866544
1017.25568,67,8486.79107
1022.050477,72,8489.944296
981.190185,70,8494.522989
1030.763279,70,8497.652804
1034.167749,73,8500.874887
1046.199906,76,8504.142453
1042.845016,76,8507.554395
1021.171094,69,8510.656462
1024.75964,71,8513.881478
986.030982,74,8517.160761
1016.184845,69,8520.145932
1010.498735,65,8523.015051
1017.034944,66,8525.881299
1015.743419,70,8528.940662
1004.601412,70,8532.029763
995.213219,70,8535.077214
731.193312,73,8538.296194
1040.666116,70,8541.313399
1021.050572,66,8544.205853
1015.56749,73,8547.374533
1014.062785,71,8550.553175
1021.137078,66,8553.43127
1015.98786,66,8556.392105
1042.135879,71,8559.474854
1018.821614,67,8562.359454
1004.580194,65,8565.25783
1026.991076,71,8568.431928
658.076059,62,8571.181895
1014.626627,71,8574.269825
1018.587086,69,8577.30529
1026.566024,75,8580.539165
1032.270647,71,8583.621165
1015.784796,71,8586.746054
1023.899268,69,8589.758751
1022.019695,69,8592.788659
1025.555919,69,8595.801255
1017.208865,70,8598.901143
1030.302282,72,8602.042152
1003.69584,68,8605.032462
745.26562,70,8608.057304
1024.183556,68,8611.03413
1019.277353,67,8613.999888
1018.624927,70,8617.179126
1027.245064,71,8620.268835
349.319916,44,8622.161613
1006.512859,71,8625.281349
1014.343935,69,8628.328198
1006.376498,65,8631.215984
1029.425603,71,8634.253921
656.059209,59,8636.830954
995.746717,70,8639.904591
1015.262014,68,8642.915891
1029.381576,70,8646.018478
1021.536637,67,8649.019282
1002.868908,72,8652.194279
1008.338674,72,8655.300461
1003.90925,68,8658.253311
1023.64017,68,8661.281083
1023.791933,68,8664.239833
1007.702413,69,8667.289626
1023.946758,69,8670.28289
1009.95442,67,8673.251715
1004.52727,67,8676.098745
1005.356264,67,8679.024635
562.487361,52,8681.280413
1020.063145,67,8684.229541
493.94615,49,8686.379452
1016.239309,66,8689.239494
