#{"t_start": 1776966452.5008118, "env_id": "None"}
r,l,t
91.894108,90,8218.730261
91.128811,91,8222.960981
69.361787,69,8226.269785
86.630353,86,8230.178749
32.431959,38,8231.841766
32.366171,38,8233.564435
47.336495,51,8235.821321
104.660504,100,8240.223368
95.295879,93,8244.292096
38.959186,43,8246.268453
99.53704,95,8250.600416
39.918968,44,8252.673762
83.573324,86,8256.695641
35.046689,40,8258.647997
31.589732,36,8260.36029
86.147472,89,8264.441517
51.657742,56,8267.037152
50.809224,54,8269.465663
28.622387,35,8271.012049
27.972665,34,8272.543539
40.134875,45,8274.569329
31.293607,35,8276.158672
31.03232,35,8277.836805
32.112625,38,8279.558448
20.482194,28,8280.822738
31.347545,37,8282.589698
28.158136,35,8284.180672
26.763386,31,8285.623221
101.798358,97,8290.160561
28.254687,34,8291.735889
81.810437,86,8295.609748
34.963445,40,8297.439688
32.253179,38,8299.165345
94.930373,96,8303.510193
101.316067,96,8307.838001
73.772072,76,8311.279425
99.417469,94,8315.51893
77.978678,85,8319.354478
92.693795,92,8323.536829
62.254439,63,8326.423412
39.91924,45,8328.4699
49.843215,53,8330.890544
43.958289,48,8333.055063
96.700964,94,8337.34366
99.895514,98,8341.72802
46.737167,51,8344.024986
99.797042,96,8348.388443
47.289694,53,8350.746342
78.442567,80,8354.36244
97.493911,94,8358.643941
30.572911,36,8360.304387
96.41855,91,8364.349231
85.921948,89,8368.309172
24.173908,31,8369.736385
54.45439,57,8372.306409
73.812979,73,8375.60931
77.732425,79,8379.093632
38.903188,43,8381.014615
55.523337,59,8383.597145
44.812672,48,8385.710397
38.443131,42,8387.580511
25.736862,33,8389.032941
95.871392,91,8392.97788
23.535825,29,8394.236008
36.435897,43,8396.135405
82.465843,88,8399.995156
99.519272,94,8404.133693
53.407189,56,8406.63684
92.175192,89,8410.582119
95.99687,92,8416.787391
99.107629,94,8420.992841
60.947851,65,8423.785877
37.289913,43,8425.769759
76.588902,80,8429.322854
50.87888,55,8431.739451
27.703106,34,8433.224465
31.793024,37,8434.933958
28.269672,34,8436.472486
28.036766,34,8437.955618
31.325426,36,8439.525074
32.472449,39,8441.277749
39.319521,44,8443.246846
95.515246,90,8447.213654
41.387295,43,8449.088548
40.997989,47,8451.143424
82.076691,81,8454.744469
97.030186,97,8458.995261
91.667366,88,8462.852412
32.344907,38,8464.521443
49.679723,52,8466.915948
86.549289,87,8470.769543
50.503119,55,8473.187322
36.539662,43,8475.083583
68.966875,69,8478.169903
50.389126,55,8480.602183
93.530117,91,8484.560517
34.933053,39,8486.288618
46.249436,50,8488.503142
66.910009,67,8491.412933
99.777141,95,8495.607778
24.826002,32,8497.069757
80.892758,83,8500.82979
46.389409,52,8503.180236
40.385455,45,8505.247725
96.271655,94,8509.525991
52.54854,57,8512.070184
41.35207,46,8514.164427
14.785461,21,8515.132275
30.160635,35,8516.706339
52.417748,56,8519.305112
43.51448,49,8521.526534
39.582191,44,8523.455704
101.145449,98,8527.986712
65.629101,65,8530.913977
37.275306,45,8532.940454
43.863055,47,8535.057365
52.69694,56,8537.592965
49.127755,51,8539.874641
44.236821,50,8542.221014
77.275047,76,8545.795654
49.834231,51,8548.140904
61.313177,63,8551.165855
50.15717,52,8553.596507
26.661462,33,8555.136611
57.566302,59,8557.965634
97.463411,100,8562.798846
51.791691,54,8565.408921
58.207389,59,8568.273663
49.268448,52,8570.721955
50.558888,54,8573.285385
93.547448,90,8577.527725
29.406086,38,8579.314513
37.376478,42,8581.224161
46.696583,51,8583.387608
26.043099,33,8584.813649
44.980132,49,8587.0479
96.982911,92,8590.918072
87.111494,90,8594.843167
82.462625,84,8598.505793
49.224254,52,8600.71174
43.667156,50,8602.841643
94.436112,91,8606.828359
39.005936,44,8608.722486
77.387896,80,8612.146063
57.802171,61,8614.739547
49.287487,54,8617.169779
15.112799,22,8618.113154
42.344514,51,8620.39457
55.170436,57,8622.872112
64.761059,65,8625.813489
37.346474,42,8627.592328
56.006371,58,8630.099888
62.037683,66,8632.828185
24.430668,31,8634.23656
103.2539,99,8638.466603
60.954685,63,8643.396748
95.984767,91,8647.284709
58.365959,60,8649.809634
98.716695,93,8653.796702
39.722266,45,8655.719408
44.209978,51,8658.005053
81.890376,86,8661.721604
64.200168,66,8664.579787
73.685306,73,8667.732657
80.735273,86,8671.443142
85.330378,85,8675.090134
36.116297,41,8676.949772
53.610074,57,8679.399262
60.581941,92,8683.309462
95.458451,91,8687.273119
102.714816,97,8691.531424
86.088315,85,8695.235128
31.018574,36,8696.861588
95.998373,94,8700.967936
39.922791,48,8703.112149
88.761733,89,8707.010738
39.694489,45,8708.945126
38.684872,43,8710.827928
36.548843,44,8712.779355
39.781102,46,8714.759248
40.260321,46,8716.723309
32.071288,37,8718.338601
31.521175,37,8719.938609
32.485385,38,8721.562003
23.711804,29,8722.815821
42.430344,46,8724.79207
77.011442,82,8728.354643
52.0106,56,8730.782669
80.500154,86,8734.506155
88.283411,87,8738.357991
98.244109,92,8742.261293
91.97345,89,8746.236252
58.739027,61,8748.802795
30.25133,40,8750.519681
69.337869,70,8753.550036
74.56682,76,8756.748059
92.820835,91,8760.76094
69.050279,76,8764.105934
74.864094,75,8767.380486
41.631166,47,8769.413268
95.702068,96,8773.580278
25.696705,33,8775.013953
62.300296,63,8777.724537
70.381896,71,8780.777375
66.98433,69,8783.750499
101.99847,100,8788.071419
101.684557,97,8792.290156
56.802555,58,8794.933474
97.051905,92,8799.040716
95.467013,91,8803.017333
51.871317,56,8805.47168
61.572568,64,8808.387618
69.750672,72,8811.619927
59.863309,62,8814.427149
41.573757,48,8816.56023
50.239919,55,8819.014357
32.162419,39,8820.770662
57.13911,59,8823.44364
93.50823,91,8827.572001
58.757764,64,8830.323836
100.94534,95,8834.315442
63.397115,65,8837.197339
97.938839,92,8841.370183
63.678684,66,8844.221736
51.019898,56,8846.586485
81.963032,84,8850.194458
93.767093,92,8854.238741
69.05635,71,8857.571421
55.064481,59,8861.965938
104.740069,102,8866.626494
51.885638,57,8869.216695
26.303112,34,8870.796629
101.426219,98,8875.263563
40.924921,45,8877.360507
34.665097,40,8879.218207
19.32194,27,8880.472102
29.362132,39,8882.281791
97.932541,93,8886.694691
97.219011,91,8890.989089
18.737858,27,8892.308149
100.099088,96,8896.780578
58.022165,59,8899.529772
52.991348,58,8902.282787
65.652328,67,8905.492968
97.401469,91,8909.736151
39.361659,45,8911.62034
94.563469,91,8915.522364
96.864189,93,8919.545625
93.749444,90,8923.393029
102.283573,98,8927.614025
94.725733,91,8931.513745
88.875601,86,8935.24708
70.377612,75,8938.48992
88.851728,90,8942.339864
98.704046,94,8946.384925
89.687199,88,8950.117053
34.527958,39,8951.800291
102.405919,96,8955.955953
63.01985,64,8958.781766
93.409742,91,8962.683444
98.900759,93,8966.653347
105.351528,99,8970.937982
52.071147,56,8973.341839
55.221414,58,8975.816559
95.505095,94,8979.925319
32.521669,38,8981.514359
64.68918,66,8984.357949
49.965083,53,8986.740165
96.869226,94,8990.855161
96.072527,91,8994.713516
100.082936,99,8999.393641
65.009474,67,9002.310983
101.390264,95,9006.347129
18.875682,28,9007.592288
53.005148,58,9010.129695
95.229014,92,9014.259234
50.982115,56,9016.618552
95.806604,90,9020.494199
35.428711,41,9022.266694
89.00727,92,9026.265875
50.201335,54,9028.587261
92.735966,89,9032.491261
32.985322,40,9034.258377
35.023408,41,9035.992537
43.594235,49,9038.125995
42.50154,46,9040.099106
99.597796,94,9044.152044
90.777408,91,9048.101233
93.192248,92,9052.044851
38.832478,44,9053.964456
38.567107,43,9055.837227
101.060441,101,9060.18259
96.458923,93,9064.244209
58.104971,62,9066.98927
36.915145,43,9068.81211
69.537589,70,9071.795518
40.220695,47,9073.822695
60.107707,62,9076.51708
32.381819,42,9078.29331
22.271879,31,9079.623252
29.952132,37,9081.207815
